date,client_lat,client_lon,client_city,client_country,client_asn,client_isp,server_lat,server_lon,server_site,server_city,download_mbps,min_rtt_ms,packet_loss_rate
2025-10-13,38.9361,-92.3056,Columbia,US,30036,Mediacom Communications Corp,41.3032,-95.8941,oma02,Omaha,239.37948658823484,27.336,0.0
2025-10-13,39.0133,-94.5916,Kansas City,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,1.4353468373581177,64.825,0.0009546801983145849
2025-10-13,37.8287,-92.2007,Waynesville,US,11976,Fidelity Communication International Inc.,41.3032,-95.8941,oma02,Omaha,103.90083294496462,30.965,0.00016060183615400675
2025-10-13,38.9336,-92.363,Columbia,US,19901,,41.3032,-95.8941,oma02,Omaha,310.6744663264834,32.691,0.01602150219360823
2025-10-13,41.3631,-96.1609,Bennington,US,22773,Cox Communications Inc.,41.3032,-95.8941,oma02,Omaha,627.4028403286464,25.262,0.0
2025-10-13,41.2327,-96.1138,Omaha,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,12.179992008354828,38.89,0.0012913926584136898
2025-10-13,41.2884,-95.9972,Omaha,US,209,"Qwest Communications Company, LLC",41.3032,-95.8941,oma02,Omaha,1.5649802960911705,37.747,0.0
2025-10-13,39.9522,-75.1647,,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,0.3121006219265934,234.742,0.012258515703996045
2025-10-13,42.6819,-89.1281,Janesville,US,6614,"UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P.",41.3032,-95.8941,oma02,Omaha,261.53826456809327,39.451,0.012266033376226794
2025-10-13,37.751,-97.822,,US,11232,Midcontinent Communications,41.3032,-95.8941,oma02,Omaha,88.73810242575834,35.345,0.00015497420877106437
2025-10-13,37.751,-97.822,,US,17390,IBM,41.3032,-95.8941,oma02,Omaha,6.913025342551817,137.905,0.06395030363405096
2025-10-13,37.751,-97.822,,US,17378,TIERPOINT PENNSYLVANIA TWO LLC,41.3032,-95.8941,oma02,Omaha,76.63617459429717,75.621,0.0259387212232863
2025-10-13,34.0609,-118.2414,Los Angeles,US,63018,US Dedicated,41.3032,-95.8941,oma02,Omaha,29.643748984620043,46.512,0.11034265641043355
2025-10-13,41.6244,-93.6694,Des Moines,US,209,"Qwest Communications Company, LLC",41.3032,-95.8941,oma02,Omaha,647.9740689867033,22.0,0.009650569962989103
2025-10-13,39.1472,-94.7874,Kansas City,US,7018,"AT&T Services, Inc.",41.3032,-95.8941,oma02,Omaha,53.14808647021618,39.336,0.029473015204040495
2025-10-13,45.5428,-94.1871,Saint Cloud,US,20115,Charter Communications,41.3032,-95.8941,oma02,Omaha,192.51399062114274,41.943,0.021832225373114317
2025-10-13,45.0001,-93.0986,Saint Paul,US,7922,"Comcast Cable Communications, LLC",41.3032,-95.8941,oma02,Omaha,167.48486444679287,31.862,0.002450375301583389
2025-10-13,44.9114,-93.4898,Minnetonka,US,394056,"Queen Systems, Inc.",41.3032,-95.8941,oma02,Omaha,305.95644967905355,36.024,0.026660809924557615
2025-10-13,45.1719,-93.8747,Buffalo,US,20115,Charter Communications,41.3032,-95.8941,oma02,Omaha,164.85665737880785,39.245,0.0
2025-10-13,45.1184,-93.3461,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,113.8040096859661,49.146,0.0025319034550822716
2025-10-13,44.9834,-93.2622,Minneapolis,US,13335,"Cloudflare, Inc.",41.3032,-95.8941,oma02,Omaha,256.44706345243577,38.448,0.0
2025-10-13,45.21,-93.6607,Saint Michael,US,20115,Charter Communications,41.3032,-95.8941,oma02,Omaha,218.279236535914,39.692,0.09847253623795481
2025-10-13,45.1692,-93.2487,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,15.75076702988312,39.856,0.0
2025-10-13,45.0636,-93.2985,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,396.67144699142693,44.362,0.0
2025-10-13,44.9402,-93.2188,Minneapolis,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,57.55659910750567,30.854,0.04278606228885875
2025-10-13,44.8668,-93.5383,Chanhassen,US,30036,Mediacom Communications Corp,41.3032,-95.8941,oma02,Omaha,91.92474867644243,34.594,6.496539946568861e-05
2025-10-13,44.9401,-93.0114,Saint Paul,US,7922,"Comcast Cable Communications, LLC",41.3032,-95.8941,oma02,Omaha,109.830130993292,32.348,0.0
2025-10-13,45.0645,-93.3413,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,33.930506766374776,47.598,6.430968579390238e-05
2025-10-13,45.0636,-93.2985,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,402.26864158825185,34.646,4.578250761898284e-05
2025-10-13,44.9834,-93.2622,,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,126.63347866160393,51.465,0.0
2025-10-13,44.9985,-93.3029,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,0.4696339617378605,42.596,0.11300592276253876
2025-10-13,44.9402,-93.2188,Minneapolis,US,209,"Qwest Communications Company, LLC",41.3032,-95.8941,oma02,Omaha,513.3302847260053,25.0,0.022631853467387598
2025-10-13,45.1692,-93.2487,Minneapolis,US,7922,"Comcast Cable Communications, LLC",41.3032,-95.8941,oma02,Omaha,79.6183666346297,38.619,0.03554378145030552
2025-10-13,45.0646,-93.3836,Minneapolis,US,10242,US Internet Corp,41.3032,-95.8941,oma02,Omaha,1102.260033221824,17.582,6.378693767729988e-06
2025-10-13,44.971,-93.0498,Saint Paul,US,209,"Qwest Communications Company, LLC",41.3032,-95.8941,oma02,Omaha,279.22714036440215,30.593,0.010894016141842846
2025-10-13,44.9834,-93.2622,Minneapolis,US,13150,CATO NETWORKS LTD,41.3032,-95.8941,oma02,Omaha,41.38398768577363,23.804,0.0
2025-10-13,44.9548,-93.1551,Saint Paul,US,7922,"Comcast Cable Communications, LLC",41.3032,-95.8941,oma02,Omaha,594.1638794889641,28.521,0.0
2025-10-13,44.9834,-93.2622,Minneapolis,US,16509,"Amazon.com, Inc.",41.3032,-95.8941,oma02,Omaha,57.29357941397865,34.001,0.016585492287354786
2025-10-13,45.0196,-93.2402,Minneapolis,US,209,"Qwest Communications Company, LLC",41.3032,-95.8941,oma02,Omaha,842.1147923240321,24.534,2.6671964410855314e-06
2025-10-13,44.6497,-93.2427,Lakeville,US,20115,Charter Communications,41.3032,-95.8941,oma02,Omaha,83.61354724508735,47.997,0.07233614365182553
2025-10-13,44.9114,-93.4898,Minnetonka,US,7922,"Comcast Cable Communications, LLC",41.3032,-95.8941,oma02,Omaha,429.6270887662482,29.69,4.461680127737588e-05
2025-10-13,44.8763,-93.4865,Eden Prairie,US,3356,"Level 3 Parent, LLC",41.3032,-95.8941,oma02,Omaha,312.9599054769109,23.481,0.18022418544543656
2025-10-13,38.8121,-94.534,Belton,US,11427,Time Warner Cable Internet LLC,41.3032,-95.8941,oma02,Omaha,36.77624341547103,42.417,0.0
2025-10-13,39.1995,-94.5265,Kansas City,US,21928,"T-Mobile USA, Inc.",41.3032,-95.8941,oma02,Omaha,104.77990893388814,45.047,0.0023354346659703626
2025-10-13,38.5753,-90.2651,St Louis,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,360.819876749697,28.29,0.0
2025-10-13,38.9442,-94.2897,Lee's Summit,US,11427,Time Warner Cable Internet LLC,41.3032,-95.8941,oma02,Omaha,89.79190673673676,29.107,0.0028691991443193982
2025-10-13,39.7678,-94.8462,Saint Joseph,US,30600,Metronet,41.3032,-95.8941,oma02,Omaha,93.17896014944836,25.298,0.00017027465644689827
2025-10-13,39.0696,-94.5693,Kansas City,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,60.58219145069477,48.664,0.0
2025-10-13,37.117,-93.0557,Rogersville,US,55140,"Sho Me Technologies, LLC",41.3032,-95.8941,oma02,Omaha,87.09140925798965,38.988,0.05203265430251818
2025-10-13,37.877,-94.0213,El Dorado Springs,US,19901,,41.3032,-95.8941,oma02,Omaha,213.18459853702922,40.128,0.0
2025-10-13,40.1286,-93.3869,Galt,US,395582,Grand River Mutual Telephone Corporation,41.3032,-95.8941,oma02,Omaha,306.8803743605279,26.61,0.0
2025-10-13,39.1027,-94.5778,Kansas City,US,147049,,41.3032,-95.8941,oma02,Omaha,149.46041677103793,22.6,0.0
2025-10-13,37.168,-93.3039,Springfield,US,19901,,41.3032,-95.8941,oma02,Omaha,404.284166416575,27.994,0.048398082901523726
2025-10-13,38.5423,-92.1529,Jefferson City,US,19901,,41.3032,-95.8941,oma02,Omaha,730.0290724085911,26.737,0.008345557651291921
2025-10-13,38.0081,-92.7446,Camdenton,US,33616,Co-Mo Comm Inc,41.3032,-95.8941,oma02,Omaha,83.4205627222603,38.071,0.030744925031849557
2025-10-13,37.168,-93.3039,Springfield,US,19901,,41.3032,-95.8941,oma02,Omaha,482.2543775397296,29.23,0.02204084978079516
2025-10-13,37.1661,-93.2458,Springfield,US,19901,,41.3032,-95.8941,oma02,Omaha,0.31666927279984175,43.849,0.04450907251691218
2025-10-13,41.2315,-96.0519,Omaha,US,6167,Cellco Partnership DBA Verizon Wireless,41.3032,-95.8941,oma02,Omaha,6.914328402456738,52.046,0.0023453493475108973
2025-10-13,41.2132,-96.1668,Omaha,US,22773,Cox Communications Inc.,41.3032,-95.8941,oma02,Omaha,245.64424049435883,23.397,0.05216158193360527
2025-10-13,41.2612,-95.9354,Omaha,US,147049,,41.3032,-95.8941,oma02,Omaha,177.75506365595257,22.146,0.0
2025-10-13,41.2969,-95.9674,Omaha,US,22773,Cox Communications Inc.,41.3032,-95.8941,oma02,Omaha,90.83409338028206,41.13,0.028963822818577945
2025-10-13,41.4294,-97.3681,Columbus,US,13807,GREAT PLAINS COMMUNICATIONS INC,41.3032,-95.8941,oma02,Omaha,405.07029220008275,26.348,0.08673608484287906
2025-10-13,41.2671,-96.0378,Omaha,US,22773,Cox Communications Inc.,41.3032,-95.8941,oma02,Omaha,0.8410185223567007,36.278,0.008093750712478056
2025-10-13,40.7126,-74.0066,New York,US,36183,"Akamai Technologies, Inc.",41.3032,-95.8941,oma02,Omaha,306.0494155143843,26.309,0.0
2025-10-13,37.751,-97.822,,US,6621,Hughes Network Systems,41.9786,-87.9047,ord02,Chicago,160.81322376766042,48.469,0.0001422972056455785
2025-10-13,33.9199,-118.2641,Los Angeles,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,71.57515733149857,52.699,0.0
2025-10-13,41.7742,-87.671,Chicago,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,24.136363708772016,23.998,0.0
2025-10-13,41.9025,-87.6726,Chicago,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,39.09824143830711,15.534,0.0
2025-10-13,41.9574,-87.9808,Wood Dale,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,12.385272917478012,29.82,0.0
2025-10-13,41.7402,-87.7723,Burbank,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,321.61842765227783,4.152,3.1850872726923696e-05
2025-10-13,41.7579,-88.2934,Aurora,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,466.0347178414242,8.255,0.06151297590317118
2025-10-13,41.8395,-87.7555,Cicero,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,92.00060318962514,5.475,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,101.67214017992946,0.29,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,121.46497321099406,1.455,1.1432488128256712e-05
2025-10-13,41.945,-87.7996,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,8.33397733168504,2.531,0.015713716691275574
2025-10-13,38.5423,-89.9588,Belleville,US,12119,ITV-3,41.9786,-87.9047,ord02,Chicago,42.58554715549362,12.607,0.04346586641245433
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,35.57633660953422,0.354,0.0
2025-10-13,41.9984,-87.7108,Chicago,US,6079,RCN,41.9786,-87.9047,ord02,Chicago,47.14898166556753,7.118,0.10101765595312504
2025-10-13,41.8797,-87.6435,Chicago,US,46811,SilverIP Communications Inc.,41.9786,-87.9047,ord02,Chicago,335.5723705295104,2.259,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,111.8512138725087,0.239,9.669357811531958e-06
2025-10-13,42.1081,-87.7359,Winnetka,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,93.52264114984865,3.109,0.0003989225811493233
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,73.0070744802335,0.264,0.0
2025-10-13,41.8879,-88.1998,Chicago,US,131199,"Nexeon Technologies, Inc.",41.9786,-87.9047,ord02,Chicago,178.44541008234765,2.479,6.97174076656712e-05
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,441.57448078290764,0.959,0.0
2025-10-13,41.9555,-87.6613,Chicago,US,6079,RCN,41.9786,-87.9047,ord02,Chicago,545.9941184797904,8.007,0.02535169576187395
2025-10-13,41.8835,-87.6305,Chicago,US,15169,Google LLC,41.9786,-87.9047,ord02,Chicago,174.20997248609353,12.163,0.0025213280671563076
2025-10-13,41.7609,-88.0151,Downers Grove,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,890.6907458362776,6.579,0.0461276021623289
2025-10-13,41.8483,-87.6517,,US,20057,AT&T Mobility LLC,41.9786,-87.9047,ord02,Chicago,14.592799912402585,11.511,0.0
2025-10-13,41.7517,-88.2414,Aurora,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,34.440506037936714,8.785,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,325.99719870779876,0.999,0.0
2025-10-13,41.804,-87.707,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,421.2124547453727,1.873,0.04775419593651297
2025-10-13,40.0746,-88.1691,Urbana,US,33097,Volo Broadband,41.9786,-87.9047,ord02,Chicago,8.366168249442891,8.114,0.028165741837247977
2025-10-13,41.779,-87.7789,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,23.992010327754247,5.35,0.1751727173797373
2025-10-13,41.8835,-87.6305,Chicago,US,55256,Netskope Inc,41.9786,-87.9047,ord02,Chicago,80.52171674793128,0.349,0.0005142575339329489
2025-10-13,39.5464,-89.2949,Taylorville,US,32709,"Joink, LLC",41.9786,-87.9047,ord02,Chicago,285.1525183070245,15.855,0.0033762366456497697
2025-10-13,41.8502,-87.6736,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,319.54756707019226,7.379,0.022824911896597425
2025-10-13,42.1177,-88.2628,Carpentersville,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,4.667084650434219,9.053,0.07812149555168695
2025-10-13,39.7627,-89.6225,Springfield,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,39.936119921822595,21.622,0.0068575257593258745
2025-10-13,40.0555,-86.0157,Noblesville,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,161.57373778684396,19.702,0.04614152743853538
2025-10-13,37.9606,-87.5333,Evansville,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,5.431551392089002,58.588,0.0
2025-10-13,38.3317,-87.3562,Oakland City,US,13335,"Cloudflare, Inc.",41.9786,-87.9047,ord02,Chicago,28.424639938075316,50.147,0.0
2025-10-13,39.5214,-85.7769,Shelbyville,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,444.933232087027,9.318,3.258741694401913e-05
2025-10-13,38.3085,-85.816,New Albany,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,2.210926503266376,14.744,0.002735674099066477
2025-10-13,41.1954,-85.1177,Fort Wayne,US,5650,"Frontier Communications of America, Inc.",41.9786,-87.9047,ord02,Chicago,38.18876844926203,16.436,8.956255249480985e-05
2025-10-13,39.8079,-86.0949,Indianapolis,US,33363,"BRIGHT HOUSE NETWORKS, LLC",41.9786,-87.9047,ord02,Chicago,628.9640678221361,7.408,0.010093963489011298
2025-10-13,41.0537,-85.2513,Fort Wayne,US,5650,"Frontier Communications of America, Inc.",41.9786,-87.9047,ord02,Chicago,0.6492442783701616,187.607,0.06002037873916095
2025-10-13,41.5749,-90.6087,Davenport,US,22534,CS Technologies,41.9786,-87.9047,ord02,Chicago,40.759281085032406,17.647,2.8055929107162295e-05
2025-10-13,41.6581,-90.5846,Eldridge,US,22534,CS Technologies,41.9786,-87.9047,ord02,Chicago,595.7906012425709,14.295,0.09529671230955591
2025-10-13,41.9713,-91.6533,Cedar Rapids,US,209,"Qwest Communications Company, LLC",41.9786,-87.9047,ord02,Chicago,211.74573184657405,19.794,0.12167435361633153
2025-10-13,38.0052,-84.423,Lexington,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,208.0911410256705,7.089,0.0
2025-10-13,38.2652,-85.623,Louisville,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,126.89214209468093,29.004,0.05112883817945799
2025-10-13,37.4931,-87.1319,Livermore,US,395551,CARHARTT Inc.,41.9786,-87.9047,ord02,Chicago,208.05503109226265,75.685,0.0
2025-10-13,38.2281,-84.8697,Frankfort,US,26133,Frankfort Plant Board,41.9786,-87.9047,ord02,Chicago,85.91501933596906,50.26,0.03408451305297403
2025-10-13,38.1866,-85.6529,Louisville,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,43.65422193286078,54.748,0.0
2025-10-13,38.1866,-85.6529,Louisville,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,240.67410050292807,44.233,0.010656997071679455
2025-10-13,42.6791,-84.5767,Lansing,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,75.91765665461186,13.32,0.007511407076055914
2025-10-13,42.9332,-85.6531,Grand Rapids,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,111.84365125685088,15.273,0.007153637403729951
2025-10-13,42.7892,-85.5167,Caledonia,US,20115,Charter Communications,41.9786,-87.9047,ord02,Chicago,103.98824888750097,18.974,0.0
2025-10-13,41.9377,-85.0124,Coldwater,US,46825,Coldwater Board of Public Utilities,41.9786,-87.9047,ord02,Chicago,503.00157188129464,5.555,0.09942368833675225
2025-10-13,44.9985,-93.3029,Minneapolis,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,343.37321635784804,34.148,3.16799529501602e-06
2025-10-13,38.6799,-90.2987,St Louis,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,52.642214952908255,57.177,0.00016328908511379215
2025-10-13,38.5625,-90.2475,St Louis,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,85.80250365499458,35.215,1.2450092608060551e-05
2025-10-13,38.6433,-90.2574,St Louis,US,20115,Charter Communications,41.9786,-87.9047,ord02,Chicago,87.3788829117981,15.607,0.0019611235927624484
2025-10-13,38.4321,-90.3896,Arnold,US,20115,Charter Communications,41.9786,-87.9047,ord02,Chicago,44.080064782556406,12.0,0.0528677364027588
2025-10-13,38.8238,-90.7432,O'Fallon,US,4581,Socket Internet Services Corporation,41.9786,-87.9047,ord02,Chicago,831.2308024459446,12.0,0.030225096299829193
2025-10-13,39.1057,-84.5036,Cincinnati,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,55.93261726613018,17.855,0.0
2025-10-13,40.1104,-83.1131,Dublin,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,5.13680821953698,12.49,0.0
2025-10-13,39.1638,-84.4517,Cincinnati,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,188.62457694410227,47.102,0.012679985876806632
2025-10-13,39.7424,-84.3931,New Lebanon,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,451.0434292657824,33.22,0.0
2025-10-13,39.6438,-84.1743,Dayton,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,51.04643934398744,38.475,0.0
2025-10-13,39.2413,-84.5455,Cincinnati,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,17.225578750068255,27.32,0.0
2025-10-13,41.154,-80.7015,Girard,US,15081,"Cros.net, Inc.",41.9786,-87.9047,ord02,Chicago,155.08397474807575,12.851,0.0
2025-10-13,39.1256,-84.5127,Cincinnati,US,13150,CATO NETWORKS LTD,41.9786,-87.9047,ord02,Chicago,215.1847540548237,6.814,0.0
2025-10-13,41.5701,-83.6398,Maumee,US,13490,"Buckeye Cablevision, Inc.",41.9786,-87.9047,ord02,Chicago,199.75115529114996,28.753,0.043647806027204056
2025-10-13,36.1052,-86.6591,Nashville,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,178.60931048674652,43.764,0.0
2025-10-13,32.7797,-96.8022,Dallas,US,200005,Asavie Technologies Limited,41.9786,-87.9047,ord02,Chicago,0.2020059643308049,200.195,0.061833166276868246
2025-10-13,43.1604,-88.1173,Menomonee Falls,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,428.88887297788915,6.095,0.0002081219304275758
2025-10-13,43.5391,-89.4626,Portage,US,13335,"Cloudflare, Inc.",41.9786,-87.9047,ord02,Chicago,426.40527173311415,0.716,0.03407341311824932
2025-10-13,43.0382,-87.91,Milwaukee,US,54113,Fastly,41.9786,-87.9047,ord02,Chicago,253.03669588809976,0.977,0.00030101399808012233
2025-10-13,44.1762,-89.1929,Wild Rose,US,19901,,41.9786,-87.9047,ord02,Chicago,14.863754844807966,30.936,0.07953470348815164
2025-10-13,44.2433,-88.3564,Appleton,US,4181,TDS TELECOM,41.9786,-87.9047,ord02,Chicago,42.980284057205175,24.436,0.11287427108062124
2025-10-13,42.6074,-87.8305,Kenosha,US,17133,"Sprint Communications, Inc.",41.9786,-87.9047,ord02,Chicago,559.5794768449477,2.017,0.0818444851113185
2025-10-13,43.7409,-87.7298,Sheboygan,US,10796,Time Warner Cable Internet LLC,41.9786,-87.9047,ord02,Chicago,22.84450171492347,16.466,0.0
2025-10-13,42.5125,-88.1209,Trevor,US,5650,"Frontier Communications of America, Inc.",41.9786,-87.9047,ord02,Chicago,644.8561145820621,12.001,0.0
2025-10-13,37.751,-97.822,,US,20057,AT&T Mobility LLC,41.9786,-87.9047,ord02,Chicago,6.858086272520752,48.781,0.0
2025-10-13,41.7697,-87.6985,Chicago,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,115.71222722890184,21.396,0.0
2025-10-13,41.8783,-87.6907,Chicago,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,44.820177569733644,13.62,0.013499573500201272
2025-10-13,41.8835,-87.6305,Chicago,US,14593,Space Exploration Technologies Corporation,41.9786,-87.9047,ord02,Chicago,50.12839426815267,17.0,0.017020939508591307
2025-10-13,41.946,-87.7033,Chicago,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,362.46260018389415,3.728,0.017627468545030067
2025-10-13,41.9703,-87.664,Chicago,US,103,Northwestern University,41.9786,-87.9047,ord02,Chicago,277.7076259080187,4.502,0.0018556290363504473
2025-10-13,41.8883,-87.7613,Chicago,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,6.823118353705296,14.343,0.0
2025-10-13,41.5495,-88.1235,Joliet,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,0.6305455960276446,86.0,0.25543589631359787
2025-10-13,41.9025,-87.6726,Chicago,US,6167,Cellco Partnership DBA Verizon Wireless,41.9786,-87.9047,ord02,Chicago,4.628099327809089,18.076,0.05853747800985865
2025-10-13,41.678,-88.1395,Bolingbrook,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,280.6985725803657,8.224,0.024227420939305275
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,150.32748472986123,0.259,2.852263327889519e-06
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,287.0415156462607,0.222,0.0
2025-10-13,42.0382,-88.262,Elgin,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,45.2690269829959,19.404,0.04835308360699417
2025-10-13,41.8835,-87.6305,Chicago,US,55256,Netskope Inc,41.9786,-87.9047,ord02,Chicago,207.1835702238256,1.464,0.00010875015612393184
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,66.7766627740026,1.418,0.0
2025-10-13,41.9409,-87.6532,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,20.056677816056936,8.517,0.00012187634476146671
2025-10-13,41.8835,-87.6305,Chicago,US,21928,"T-Mobile USA, Inc.",41.9786,-87.9047,ord02,Chicago,76.54739589944505,24.031,0.04882378428247573
2025-10-13,41.9898,-87.7623,Chicago,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,19.880819986226353,15.929,0.0
2025-10-13,38.8906,-90.1843,Alton,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,65.06416853658787,15.959,0.03668377190810533
2025-10-13,41.9209,-87.7043,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,152.09162122629604,7.174,0.00044138989711284585
2025-10-13,41.8835,-87.6305,Chicago,US,55256,Netskope Inc,41.9786,-87.9047,ord02,Chicago,63.49717099551606,1.479,0.0005305860698948751
2025-10-13,41.8835,-87.6305,Chicago,US,174,Cogent Communications,41.9786,-87.9047,ord02,Chicago,40.50062142793931,2.317,0.0
2025-10-13,41.871,-87.6289,Chicago,US,11878,"tzulo, inc.",41.9786,-87.9047,ord02,Chicago,21.006199449784457,336.675,0.07429087129177547
2025-10-13,41.8835,-87.6305,Chicago,US,7018,"AT&T Services, Inc.",41.9786,-87.9047,ord02,Chicago,13.74971738401545,1.607,0.0
2025-10-13,41.7405,-87.6587,Chicago,US,7922,"Comcast Cable Communications, LLC",41.9786,-87.9047,ord02,Chicago,0.43452618611583155,58.422,0.003369277104082856
2025-10-13,41.8835,-87.6305,Chicago,US,398378,,41.9786,-87.9047,ord02,Chicago,1.1889743380907878,28.046,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,22616,"ZSCALER, INC.",41.9786,-87.9047,ord02,Chicago,316.56090752816056,0.235,0.0
